card_date,card_name,red_name,blue_name,winner_name,loser_name,winner_color,loser_color,match_result,num_rounds,time,method,time_format,referee_name,division,sig_str_total_red,sig_str_landed_red,sig_str_total_blue,sig_str_landed_blue,total_str_total_red,total_str_landed_red,total_str_total_blue,total_str_landed_blue,td_total_red,td_landed_red,td_total_blue,td_landed_blue,sub_att_red,sub_att_blue,rev_red,rev_blue,ctrl_red,ctrl_blue,head_str_total_red,head_str_landed_red,head_str_total_blue,head_str_landed_blue,body_str_total_red,body_str_landed_red,body_str_total_blue,body_str_landed_blue,leg_str_total_red,leg_str_landed_red,leg_str_total_blue,leg_str_landed_blue,distance_str_total_red,distance_str_landed_red,distance_str_total_blue,distance_str_landed_blue,clinch_str_total_red,clinch_str_landed_red,clinch_str_total_blue,clinch_str_landed_blue,ground_str_total_red,ground_str_landed_red,ground_str_total_blue,ground_str_landed_blue
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Roy Nelson,Derrick Lewis,Derrick Lewis,Roy Nelson,blue,red,W/L,3,5:00,Decision - Split,3,John McCarthy,Heavyweight,19,4,73,37,89,66,75,39,10,7,0,0,0,0,0,0,9:41,0:02,18,3,60,25,0,0,12,11,1,1,1,1,15,2,46,16,3,2,27,21,1,0,0,0
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Alan Jouban,Belal Muhammad,Alan Jouban,Belal Muhammad,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Welterweight,169,86,199,77,191,105,239,108,0,0,8,2,0,0,0,0,1:37,2:59,120,46,190,71,26,20,3,3,23,20,6,3,136,65,185,69,6,5,9,5,27,16,5,3
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Joe Duffy,Mitch Clarke,Joe Duffy,Mitch Clarke,red,blue,W/L,1,0:25,Submission,3,John McCarthy,Lightweight,7,3,4,1,7,3,4,1,0,0,0,0,1,0,0,0,0:15,0:00,7,3,2,0,0,0,0,0,0,0,2,1,2,1,4,1,0,0,0,0,5,2,0,0
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Mike Pyle,Alberto Mina,Alberto Mina,Mike Pyle,blue,red,W/L,2,1:17,KO/TKO,3,Jason Herzog,Welterweight,12,2,43,16,15,5,57,27,0,0,2,2,1,0,0,0,0:00,2:56,9,0,36,12,0,0,3,1,3,2,4,3,9,2,24,7,3,0,0,0,0,0,19,9
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,John Makdessi,Mehdi Baghdad,John Makdessi,Mehdi Baghdad,red,blue,W/L,3,5:00,Decision - Split,3,Mark Smith,Lightweight,152,84,193,60,182,110,197,64,1,0,1,0,0,0,0,0,1:45,0:07,85,31,151,32,37,27,19,8,30,26,23,20,136,79,182,54,10,3,8,3,6,2,3,3
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Anthony Birchak,Dileno Lopes,Anthony Birchak,Dileno Lopes,red,blue,W/L,3,5:00,Decision - Split,3,Jason Herzog,Bantamweight,112,41,87,25,175,101,98,35,0,0,12,2,0,0,0,0,2:20,5:10,74,16,74,22,29,18,10,2,9,7,3,1,86,30,75,18,21,9,12,7,5,2,0,0
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Russell Doane,Pedro Munhoz,Pedro Munhoz,Russell Doane,blue,red,W/L,1,2:08,Submission,3,Mark Smith,Bantamweight,41,18,25,14,41,18,25,14,0,0,2,1,0,1,0,0,0:08,0:20,30,11,16,8,10,6,5,3,1,1,4,3,40,17,24,14,1,1,1,0,0,0,0,0
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Felipe Arantes,Jerrod Sanders,Felipe Arantes,Jerrod Sanders,red,blue,W/L,2,1:39,Submission,3,Chris Tognoni,Bantamweight,9,3,10,6,11,5,50,32,0,0,3,1,1,0,0,1,0:37,4:58,6,1,10,6,1,0,0,0,2,2,0,0,8,3,1,0,0,0,0,0,1,0,9,6
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Gilbert Burns,Lukasz Sajewski,Gilbert Burns,Lukasz Sajewski,red,blue,W/L,1,4:57,Submission,3,Jason Herzog,Lightweight,30,13,30,14,34,16,31,15,5,1,1,0,1,0,0,0,1:21,0:47,23,8,21,8,7,5,8,5,0,0,1,1,21,6,25,12,5,4,5,2,4,3,0,0
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Marco Beltran,Reginaldo Vieira,Marco Beltran,Reginaldo Vieira,red,blue,W/L,2,3:04,Submission,3,Mark Smith,Bantamweight,48,20,56,20,60,31,72,35,0,0,4,3,1,0,0,0,0:24,3:26,40,15,43,10,6,4,10,8,2,1,3,2,30,7,43,10,14,11,7,6,4,2,6,4
"July 07, 2016",UFC Fight Night: Dos Anjos vs. Alvarez,Vicente Luque,Alvaro Herrera Mendoza,Vicente Luque,Alvaro Herrera Mendoza,red,blue,W/L,2,3:52,Submission,3,Chris Tognoni,Welterweight,54,25,26,12,87,51,27,13,5,4,0,0,1,0,0,0,5:32,0:00,38,14,21,8,6,3,4,3,10,8,1,1,31,13,23,9,3,2,3,3,20,10,0,0
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Rory MacDonald,Stephen Thompson,Stephen Thompson,Rory MacDonald,blue,red,W/L,5,5:00,Decision - Unanimous,5,John McCarthy,Welterweight,152,61,259,110,153,62,274,124,2,0,0,0,0,0,0,0,0:08,1:48,137,50,208,71,14,10,34,23,1,1,17,16,135,47,242,97,13,11,12,8,4,3,5,5
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Donald Cerrone,Patrick Cote,Donald Cerrone,Patrick Cote,red,blue,W/L,3,2:35,KO/TKO,3,Yves Lavigne,Welterweight,119,73,93,46,140,92,111,57,3,2,2,0,1,0,0,0,4:43,0:00,83,42,54,17,18,14,25,17,18,17,14,12,86,48,91,45,13,8,2,1,20,17,0,0
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Steve Bosse,Sean O'Connell,Steve Bosse,Sean O'Connell,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Light Heavyweight,172,93,167,84,202,120,209,124,3,1,3,0,0,0,0,0,2:42,3:12,150,76,143,63,14,12,19,17,8,5,5,4,117,56,135,64,18,15,15,11,37,22,17,9
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Olivier Aubin-Mercier,Thibault Gouti,Olivier Aubin-Mercier,Thibault Gouti,red,blue,W/L,3,2:28,Submission,3,Yves Lavigne,Lightweight,61,44,69,29,95,74,105,63,8,3,0,0,1,0,0,1,7:34,0:27,55,38,62,24,6,6,5,3,0,0,2,2,35,22,48,14,3,1,9,4,23,21,12,11
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Valerie Letourneau,Joanne Wood,Joanne Wood,Valerie Letourneau,blue,red,W/L,3,2:44,KO/TKO,3,Jerin Valel,Women's Flyweight,143,80,208,115,162,95,239,142,0,0,6,3,0,0,0,0,0:35,4:16,107,50,127,58,21,19,35,19,15,11,46,38,118,58,176,96,22,19,15,10,3,3,17,9
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Jason Saggo,Leandro Silva,Jason Saggo,Leandro Silva,red,blue,W/L,3,5:00,Decision - Split,3,John McCarthy,Lightweight,132,48,99,47,160,75,115,61,2,1,3,2,0,0,0,0,3:21,1:13,94,29,77,31,17,6,10,6,21,13,12,10,118,37,87,40,2,0,3,2,12,11,9,5
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Misha Cirkunov,Ion Cutelaba,Misha Cirkunov,Ion Cutelaba,red,blue,W/L,3,1:22,Submission,3,Herb Dean,Light Heavyweight,94,44,115,24,106,55,116,25,3,1,1,0,1,0,0,0,1:13,0:09,78,36,93,12,15,7,17,7,1,1,5,5,81,35,110,20,13,9,4,3,0,0,1,1
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Tamdan McCrory,Krzysztof Jotko,Krzysztof Jotko,Tamdan McCrory,blue,red,W/L,1,0:59,KO/TKO,3,Yves Lavigne,Middleweight,6,2,10,4,6,2,10,4,0,0,0,0,0,0,0,0,0:00,0:01,5,1,8,4,1,1,0,0,0,0,2,0,6,2,8,2,0,0,0,0,0,0,2,2
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Chris Beal,Joe Soto,Joe Soto,Chris Beal,blue,red,W/L,3,3:39,Submission,3,Jerin Valel,Bantamweight,209,76,136,47,211,78,153,63,0,0,7,1,0,2,0,0,0:11,2:08,197,68,119,37,12,8,3,3,0,0,14,7,209,76,131,42,0,0,0,0,0,0,5,5
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Elias Theodorou,Sam Alvey,Elias Theodorou,Sam Alvey,red,blue,W/L,3,5:00,Decision - Unanimous,3,John McCarthy,Middleweight,141,37,43,24,194,87,54,30,4,0,0,0,0,0,0,0,1:38,1:34,48,8,19,5,65,16,10,10,28,13,14,9,130,28,32,15,11,9,11,9,0,0,0,0
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Randa Markos,Jocelyn Jones-Lybarger,Randa Markos,Jocelyn Jones-Lybarger,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Women's Strawweight,243,86,235,79,284,116,252,96,6,1,1,1,1,0,0,0,1:59,1:50,228,77,208,60,9,6,11,5,6,3,16,14,214,65,230,75,18,13,5,4,11,8,0,0
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Colby Covington,Jonathan Meunier,Colby Covington,Jonathan Meunier,red,blue,W/L,3,0:54,Submission,3,Yves Lavigne,Welterweight,34,19,23,16,107,78,52,40,9,5,0,0,1,0,0,0,9:09,0:00,31,17,16,10,3,2,1,0,0,0,6,6,7,3,10,6,0,0,0,0,27,16,13,10
"June 18, 2016",UFC Fight Night: MacDonald vs Thompson,Ali Bagautinov,Geane Herrera,Ali Bagautinov,Geane Herrera,red,blue,W/L,3,5:00,Decision - Unanimous,3,Jerin Valel,Flyweight,124,90,25,13,167,128,52,40,8,5,2,1,0,2,1,0,8:27,0:56,78,49,25,13,32,29,0,0,14,12,0,0,56,35,11,1,3,3,7,5,65,52,7,7
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Luke Rockhold,Michael Bisping,Michael Bisping,Luke Rockhold,blue,red,W/L,1,3:36,KO/TKO,5,John McCarthy,UFC Middleweight Title,37,17,50,21,37,17,50,21,0,0,0,0,0,0,0,0,0:00,0:03,24,6,43,14,9,8,3,3,4,3,4,4,36,16,46,17,1,1,1,1,0,0,3,3
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Dominick Cruz,Urijah Faber,Dominick Cruz,Urijah Faber,red,blue,W/L,5,5:00,Decision - Unanimous,5,Herb Dean,UFC Bantamweight Title,261,87,159,34,275,99,174,49,7,3,6,1,0,0,1,0,3:26,0:11,223,62,142,26,19,8,15,6,19,17,2,2,243,77,147,25,10,6,9,6,8,4,3,3
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Max Holloway,Ricardo Lamas,Max Holloway,Ricardo Lamas,red,blue,W/L,3,5:00,Decision - Unanimous,3,John McCarthy,Featherweight,205,103,135,64,213,111,137,66,0,0,6,0,2,0,0,0,1:38,0:45,179,80,103,35,12,12,4,4,14,11,28,25,181,82,127,57,13,11,7,6,11,10,1,1
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Dan Henderson,Hector Lombard,Dan Henderson,Hector Lombard,red,blue,W/L,2,1:27,KO/TKO,3,Herb Dean,Middleweight,31,13,41,23,41,23,63,45,0,0,2,2,0,2,0,0,0:02,2:16,25,9,38,22,1,0,3,1,5,4,0,0,26,9,25,13,3,2,10,6,2,2,6,4
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Dustin Poirier,Bobby Green,Dustin Poirier,Bobby Green,red,blue,W/L,1,2:53,KO/TKO,3,Jason Herzog,Lightweight,66,36,35,16,66,36,36,17,0,0,0,0,0,0,0,0,0:16,0:00,58,31,29,13,4,1,3,2,4,4,3,1,46,25,32,15,14,6,3,1,6,5,0,0
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Brian Ortega,Clay Guida,Brian Ortega,Clay Guida,red,blue,W/L,3,4:40,KO/TKO,3,Herb Dean,Featherweight,189,62,192,62,189,62,209,70,0,0,6,0,0,0,0,0,0:04,0:32,175,52,164,42,13,9,21,13,1,1,7,7,185,60,188,58,3,1,4,4,1,1,0,0
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Beneil Dariush,James Vick,Beneil Dariush,James Vick,red,blue,W/L,1,4:16,KO/TKO,3,Mike Beltran,Lightweight,70,46,30,9,72,48,31,10,2,0,0,0,0,0,0,0,1:20,0:28,56,33,17,5,10,9,12,4,4,4,1,0,27,16,25,5,16,11,5,4,27,19,0,0
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Jessica Penne,Jessica Andrade,Jessica Andrade,Jessica Penne,blue,red,W/L,2,2:56,KO/TKO,3,Jason Herzog,Women's Strawweight,91,27,205,117,92,28,206,118,6,0,0,0,0,0,0,0,0:00,0:32,67,17,171,90,23,10,33,26,1,0,1,1,80,19,145,78,11,8,60,39,0,0,0,0
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Cole Miller,Alex Caceres,Alex Caceres,Cole Miller,blue,red,W/L,3,5:00,Decision - Unanimous,3,John McCarthy,Featherweight,127,33,156,97,134,39,167,108,3,3,5,5,1,0,0,1,2:32,3:01,111,24,120,65,11,5,26,22,5,4,10,10,122,30,130,77,2,1,14,10,3,2,12,10
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Sean Strickland,Tom Breese,Sean Strickland,Tom Breese,red,blue,W/L,3,5:00,Decision - Split,3,Herb Dean,Welterweight,207,73,153,62,211,77,153,62,2,0,3,0,0,0,0,0,0:18,0:11,181,51,109,33,16,13,37,24,10,9,7,5,195,65,153,62,6,4,0,0,6,4,0,0
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Jonathan Wilson,Henrique da Silva,Henrique da Silva,Jonathan Wilson,blue,red,W/L,2,4:11,KO/TKO,3,Mike Beltran,Light Heavyweight,97,66,136,81,102,71,153,97,1,1,0,0,0,0,0,1,1:22,1:31,82,53,101,55,15,13,30,21,0,0,5,5,73,46,62,25,17,14,39,25,7,6,35,31
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Kevin Casey,Elvis Mutapcic,None,None,none,none,D,3,5:00,Decision - Split,3,Jason Herzog,Middleweight,83,59,121,64,103,79,178,119,6,2,0,0,0,0,0,0,5:43,0:58,56,33,82,29,16,15,31,27,11,11,8,8,48,29,70,27,10,8,40,31,25,22,11,6
"June 04, 2016",UFC 199: Rockhold vs. Bisping 2,Marco Polo Reyes,Dong Hyun Ma,Marco Polo Reyes,Dong Hyun Ma,red,blue,W/L,3,1:52,KO/TKO,3,Mike Beltran,Lightweight,299,135,197,83,312,147,214,99,0,0,3,2,0,0,0,0,1:24,1:28,251,100,187,76,41,31,7,4,7,4,3,3,254,109,171,67,25,14,26,16,20,12,0,0
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Thomas Almeida,Cody Garbrandt,Cody Garbrandt,Thomas Almeida,blue,red,W/L,1,2:53,KO/TKO,5,John McCarthy,Bantamweight,25,10,48,21,25,10,49,22,0,0,0,0,0,0,0,0,0:00,0:02,23,9,43,18,0,0,1,0,2,1,4,3,25,10,47,20,0,0,0,0,0,0,1,1
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Renan Barao,Jeremy Stephens,Jeremy Stephens,Renan Barao,blue,red,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Featherweight,137,43,140,55,146,51,158,73,9,2,1,0,0,0,0,0,2:29,2:23,110,28,113,38,16,7,11,7,11,8,16,10,129,38,134,50,8,5,6,5,0,0,0,0
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Tarec Saffiedine,Rick Story,Rick Story,Tarec Saffiedine,blue,red,W/L,3,5:00,Decision - Unanimous,3,John McCarthy,Welterweight,71,32,111,58,86,47,150,97,1,0,6,0,0,0,0,0,0:37,6:55,52,16,61,19,12,9,33,26,7,7,17,13,52,23,65,26,19,9,46,32,0,0,0,0
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Chris Camozzi,Vitor Miranda,Chris Camozzi,Vitor Miranda,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Middleweight,93,43,92,27,142,76,116,49,1,1,2,1,0,0,0,0,5:37,0:14,80,33,55,9,3,2,18,4,10,8,19,14,79,32,85,22,5,5,3,3,9,6,4,2
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Jorge Masvidal,Lorenz Larkin,Lorenz Larkin,Jorge Masvidal,blue,red,W/L,3,5:00,Decision - Split,3,Jason Herzog,Welterweight,121,48,122,44,133,60,136,58,2,1,2,1,2,0,0,0,2:45,2:07,95,31,95,27,12,8,11,7,14,9,16,10,101,31,114,40,20,17,8,4,0,0,0,0
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Joshua Burkman,Paul Felder,Paul Felder,Joshua Burkman,blue,red,W/L,3,5:00,Decision - Unanimous,3,Chris Tognoni,Lightweight,97,40,95,41,98,41,107,53,6,3,2,0,0,0,0,0,3:25,1:13,58,16,63,15,10,6,17,14,29,18,15,12,93,38,89,36,4,2,6,5,0,0,0,0
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Sara McMann,Jessica Eye,Sara McMann,Jessica Eye,red,blue,W/L,3,5:00,Decision - Unanimous,3,John McCarthy,Women's Bantamweight,51,22,24,10,88,56,34,19,5,2,0,0,1,0,0,0,7:58,0:00,34,8,20,6,15,12,1,1,2,2,3,3,29,3,23,9,13,11,0,0,9,8,1,1
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Abel Trujillo,Jordan Rinaldi,Abel Trujillo,Jordan Rinaldi,red,blue,W/L,3,5:00,Decision - Unanimous,3,Herb Dean,Lightweight,80,35,58,18,102,57,84,43,3,3,7,2,0,1,0,0,4:04,3:52,72,29,49,14,8,6,5,2,0,0,4,2,63,25,54,16,7,4,3,1,10,6,1,1
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Jake Collier,Alberto Uda,Jake Collier,Alberto Uda,red,blue,W/L,2,1:06,KO/TKO,3,Jason Herzog,Middleweight,54,27,27,15,61,34,40,28,5,1,2,1,0,0,0,1,2:36,1:23,45,21,19,12,9,6,5,3,0,0,3,0,25,12,12,3,19,10,13,11,10,5,2,1
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Erik Koch,Shane Campbell,Erik Koch,Shane Campbell,red,blue,W/L,2,3:02,Submission,3,Chris Tognoni,Lightweight,40,14,26,16,50,22,46,34,4,2,3,0,1,0,0,0,4:16,1:05,37,11,10,2,2,2,8,6,1,1,8,8,36,10,21,13,3,3,5,3,1,1,0,0
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Aljamain Sterling,Bryan Caraway,Bryan Caraway,Aljamain Sterling,blue,red,W/L,3,5:00,Decision - Split,3,Jason Herzog,Bantamweight,64,32,31,9,91,56,96,69,3,1,6,3,2,0,0,0,3:51,6:35,34,9,28,8,18,14,3,1,12,9,0,0,50,22,30,9,9,7,1,0,5,3,0,0
"May 29, 2016",UFC Fight Night: Almeida vs Garbrandt,Chris de la Rocha,Adam Milstead,Adam Milstead,Chris de la Rocha,blue,red,W/L,2,4:01,KO/TKO,3,Chris Tognoni,Heavyweight,98,39,116,58,102,43,119,61,7,0,0,0,0,0,0,0,2:58,0:20,82,25,107,52,11,9,8,5,5,5,1,1,91,33,100,47,7,6,14,9,0,0,2,2
"May 14, 2016",UFC 198: Werdum vs Miocic,Fabricio Werdum,Stipe Miocic,Stipe Miocic,Fabricio Werdum,blue,red,W/L,1,2:47,KO/TKO,5,Dan Miragliotta,UFC Heavyweight Title,33,15,31,20,33,15,31,20,1,0,0,0,0,0,0,0,0:00,0:02,20,5,21,10,5,4,1,1,8,6,9,9,33,15,27,16,0,0,1,1,0,0,3,3
"May 14, 2016",UFC 198: Werdum vs Miocic,Jacare Souza,Vitor Belfort,Jacare Souza,Vitor Belfort,red,blue,W/L,1,4:38,KO/TKO,3,Osiris Maia,Middleweight,55,39,5,4,72,54,6,5,3,1,0,0,0,0,0,0,3:11,0:02,53,38,4,3,2,1,1,1,0,0,0,0,3,1,1,0,4,2,1,1,48,36,3,3
"May 14, 2016",UFC 198: Werdum vs Miocic,Cristiane Justino,Leslie Smith,Cristiane Justino,Leslie Smith,red,blue,W/L,1,1:21,KO/TKO,3,Eduardo Herdy,Catch Weight,40,26,9,2,44,30,10,3,0,0,0,0,0,0,0,0,0:12,0:00,35,21,8,2,4,4,0,0,1,1,1,0,29,18,9,2,0,0,0,0,11,8,0,0
"May 14, 2016",UFC 198: Werdum vs Miocic,Mauricio Rua,Corey Anderson,Mauricio Rua,Corey Anderson,red,blue,W/L,3,5:00,Decision - Split,3,Mario Yamasaki,Light Heavyweight,101,48,138,55,119,66,196,106,0,0,8,4,0,0,0,0,0:13,5:40,75,26,117,37,7,5,13,10,19,17,8,8,83,37,114,40,8,6,20,12,10,5,4,3
"May 14, 2016",UFC 198: Werdum vs Miocic,Warlley Alves,Bryan Barberena,Bryan Barberena,Warlley Alves,blue,red,W/L,3,5:00,Decision - Unanimous,3,Leon Roberts,Welterweight,136,79,231,120,139,82,281,164,2,0,1,0,1,0,0,0,1:55,3:26,105,52,186,84,27,24,20,13,4,3,25,23,124,70,184,90,12,9,47,30,0,0,0,0
"May 14, 2016",UFC 198: Werdum vs Miocic,Demian Maia,Matt Brown,Demian Maia,Matt Brown,red,blue,W/L,3,4:31,Submission,3,Mario Yamasaki,Welterweight,20,17,23,10,110,91,46,29,10,3,0,0,2,0,0,1,12:03,0:59,20,17,20,9,0,0,1,0,0,0,2,1,3,2,12,2,0,0,1,0,17,15,10,8
"May 14, 2016",UFC 198: Werdum vs Miocic,Thiago Santos,Nate Marquardt,Thiago Santos,Nate Marquardt,red,blue,W/L,1,3:39,KO/TKO,3,Kevin MacDonald,Middleweight,30,16,13,7,35,20,13,7,0,0,0,0,0,0,0,0,0:27,0:00,18,6,7,1,7,6,0,0,5,4,6,6,25,12,11,6,2,1,2,1,3,3,0,0
"May 14, 2016",UFC 198: Werdum vs Miocic,Francisco Trinaldo,Yancy Medeiros,Francisco Trinaldo,Yancy Medeiros,red,blue,W/L,3,5:00,Decision - Unanimous,3,Dan Miragliotta,Lightweight,175,117,163,51,204,143,184,71,4,2,1,0,0,0,0,1,3:31,1:35,144,94,134,36,22,14,28,14,9,9,1,1,133,85,148,39,30,22,6,4,12,10,9,8
"May 14, 2016",UFC 198: Werdum vs Miocic,John Lineker,Rob Font,John Lineker,Rob Font,red,blue,W/L,3,5:00,Decision - Unanimous,3,Kevin MacDonald,Bantamweight,183,80,114,40,200,95,114,40,2,1,3,0,0,0,0,0,2:36,0:01,116,36,94,27,44,28,11,5,23,16,9,8,150,56,113,39,6,2,1,1,27,22,0,0
"May 14, 2016",UFC 198: Werdum vs Miocic,Rogerio Nogueira,Patrick Cummins,Rogerio Nogueira,Patrick Cummins,red,blue,W/L,1,4:52,KO/TKO,3,Leon Roberts,Light Heavyweight,58,30,36,12,65,36,38,14,0,0,2,0,0,0,0,0,0:12,0:11,55,30,25,6,3,0,2,0,0,0,9,6,50,23,33,12,3,2,3,0,5,5,0,0
"May 14, 2016",UFC 198: Werdum vs Miocic,Sergio Moraes,Luan Chagas,None,None,none,none,D,3,5:00,Decision - Split,3,Osiris Maia,Welterweight,54,28,115,46,84,56,128,58,4,0,1,0,1,0,0,1,4:31,1:41,44,21,82,23,8,5,19,10,2,2,14,13,43,19,107,42,4,3,2,2,7,6,6,2
"May 14, 2016",UFC 198: Werdum vs Miocic,Renato Moicano,Zubaira Tukhugov,Renato Moicano,Zubaira Tukhugov,red,blue,W/L,3,5:00,Decision - Split,3,Eduardo Herdy,Featherweight,129,44,112,29,137,52,115,32,0,0,8,3,0,0,0,0,0:05,1:54,98,21,100,24,11,5,12,5,20,18,0,0,124,41,106,26,3,1,1,0,2,2,5,3
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Alistair Overeem,Andrei Arlovski,Alistair Overeem,Andrei Arlovski,red,blue,W/L,2,1:12,KO/TKO,5,Marc Goddard,Heavyweight,30,23,33,16,41,33,46,29,1,1,0,0,0,0,0,0,1:19,0:47,19,13,25,10,9,8,3,3,2,2,5,3,10,9,29,13,5,4,2,1,15,10,2,2
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Antonio Silva,Stefan Struve,Stefan Struve,Antonio Silva,blue,red,W/L,1,0:16,KO/TKO,3,Leon Roberts,Heavyweight,1,0,16,13,1,0,18,15,0,0,0,0,0,0,0,0,0:01,0:08,0,0,15,12,1,0,1,1,0,0,0,0,1,0,1,1,0,0,3,1,0,0,12,11
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Albert Tumenov,Gunnar Nelson,Gunnar Nelson,Albert Tumenov,blue,red,W/L,2,3:15,Submission,3,Marc Goddard,Welterweight,41,23,44,29,43,24,56,41,0,0,2,2,0,1,0,0,0:00,4:17,27,9,39,25,12,12,5,4,2,2,0,0,37,21,29,15,3,2,1,0,1,0,14,14
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Germaine de Randamie,Anna Elmose,Germaine de Randamie,Anna Elmose,red,blue,W/L,1,3:46,KO/TKO,3,Rich Mitchell,Women's Bantamweight,29,18,10,6,34,23,43,32,0,0,5,0,0,0,0,0,0:34,1:54,19,9,3,2,10,9,5,2,0,0,2,2,16,7,4,2,13,11,6,4,0,0,0,0
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Nikita Krylov,Francimar Barroso,Nikita Krylov,Francimar Barroso,red,blue,W/L,2,3:11,Submission,3,Lukasz Bosacki,Light Heavyweight,88,58,36,22,152,115,51,34,2,0,7,2,1,0,1,0,4:04,1:40,55,33,31,17,24,18,3,3,9,7,2,2,38,12,24,12,30,27,10,9,20,19,2,1
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Karolina Kowalkiewicz,Heather Clark,Karolina Kowalkiewicz,Heather Clark,red,blue,W/L,3,5:00,Decision - Unanimous,3,Marc Goddard,Women's Strawweight,261,119,152,70,309,164,219,134,1,0,15,0,0,0,0,1,0:44,5:00,216,87,115,46,33,22,28,17,12,10,9,7,212,85,139,61,49,34,13,9,0,0,0,0
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Rustam Khabilov,Chris Wade,Rustam Khabilov,Chris Wade,red,blue,W/L,3,5:00,Decision - Unanimous,3,Leon Roberts,Lightweight,73,50,58,25,110,79,76,42,9,6,0,0,0,0,1,1,6:37,2:42,59,39,38,11,3,2,11,7,11,9,9,7,40,20,52,22,3,2,3,3,30,28,3,0
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Magnus Cedenblad,Garreth McLellan,Magnus Cedenblad,Garreth McLellan,red,blue,W/L,2,0:47,KO/TKO,3,Lukasz Bosacki,Middleweight,44,21,33,12,44,21,33,12,0,0,0,0,0,0,0,0,0:01,0:00,36,16,17,2,8,5,4,1,0,0,12,9,35,16,33,12,9,5,0,0,0,0,0,0
"May 08, 2016",UFC Fight Night: Overeem vs Arlovski,Jon Tuck,Josh Emmett,Josh Emmett,Jon Tuck,blue,red,W/L,3,5:00,Decision - Split,3,Rich Mitchell,Lightweight,180,53,152,54,181,54,153,54,1,0,2,0,0,0,0,0,0:07,0:01,150,29,114,32,16,12,23,11,14,12,15,11,174,52,151,54,5,1,1,0,1,0,0,0
